year,country,gdp_Bn.USD,industry_va_MioEUR,industry_va_PerUnit,gdp_X_industry_va_PerUnit_MrdEUR,industry_va_MrdEUR
2026,Latvia,75.2693114039932,,,,
2026,Lithuania,144.9709707076318,,,,
2026,Luxembourg,89.5006149899642,,,,
2026,Netherlands,1299.980307038915,,,,
2026,Norway,510.58335707002885,,,,
2026,Poland,1755.2955144682965,,,,
2026,Portugal,465.52111086949316,,,,
2026,Romania,851.1822389287021,,,,
2026,Slovakia,227.838033862656,,,,
2026,Slovenia,107.41189868522999,,,,
2026,Spain,2477.978355546711,,,,
2026,Sweden,683.7734654068302,,,,
2027,Austria,600.1057508129999,,,,
2027,Belgium,778.06150748966,,,,
2027,Bulgaria,240.14913082608,,,,
2027,Croatia,183.49621934028,,,,
2027,Czechia,555.19185378748,,,,
2027,Denmark,468.30807183317,,,,
2027,Estonia,62.168368597720004,,,,
2027,Finland,327.4129689791,,,,
2027,France,3861.7342920138,,,,
2027,Germany,5298.41233360553,,,,
2027,Greece,416.34876088194994,,,,
2027,Hungary,416.58013918048005,,,,
2027,Ireland,679.8803363736,,,,
2027,Italy,3228.6394327113603,,,,
2027,Latvia,76.65127984098,,,,
2027,Lithuania,150.39139562028,,,,
2027,Luxembourg,91.86372811519999,,,,
2027,Netherlands,1325.62863664182,,,,
2027,Norway,514.72790347851,,,,
2027,Poland,1792.2821874878703,,,,
2027,Portugal,476.28295845186,,,,
2027,Romania,885.9117273451201,,,,
2027,Slovakia,232.9739432902,,,,
2027,Slovenia,109.70109645624001,,,,
2027,Spain,2532.02643540735,,,,
2027,Sweden,699.39867989235,,,,
2028,Austria,610.862421526,,,,
2028,Belgium,791.21836383018,,,,
2028,Bulgaria,247.07300426599997,,,,
2028,Croatia,188.9769927275,,,,
2028,Czechia,564.5240913936,,,,
2028,Denmark,476.28063037799996,,,,
2028,Estonia,63.93280874904001,,,,
2028,Finland,333.18570163788,,,,
2028,France,3923.649455852,,,,
2028,Germany,5338.628606681799,,,,
2028,Greece,427.21523470858,,,,
2028,Hungary,429.27501042824997,,,,
2028,Ireland,700.265398586,,,,
2028,Italy,3268.57451071875,,,,
2028,Latvia,78.04423684160001,,,,
2028,Lithuania,154.6688656953,,,,
2028,Luxembourg,93.99929445419998,,,,
2028,Netherlands,1348.6501715454,,,,
2028,Norway,518.20695790703,,,,
2028,Poland,1831.46783886178,,,,
2028,Portugal,487.01425611552,,,,
2028,Romania,912.72526808785,,,,
2028,Slovakia,237.86020389198,,,,
2028,Slovenia,111.78259467762,,,,
2028,Spain,2588.6994408276,,,,
2028,Sweden,713.4803275016001,,,,
2029,Austria,620.05312890864,,,,
2029,Belgium,804.55361361675,,,,
2029,Bulgaria,253.20653367927,,,,
2029,Croatia,194.43185911236003,,,,
2029,Czechia,574.3507926160199,,,,
2029,Denmark,484.07529081534994,,,,
2029,Estonia,65.57433323597,,,,
2029,Finland,338.6609362728,,,,
2029,France,3986.44185450225,,,,
2029,Germany,5376.6479552202,,,,
2029,Greece,437.63154743493004,,,,
2029,Hungary,440.35205195376,,,,
2029,Ireland,719.9777698904,,,,
2029,Italy,3307.009471577,,,,
2029,Latvia,79.49036273184001,,,,
2029,Lithuania,158.24998730268,,,,
2029,Luxembourg,95.9485390176,,,,
2029,Netherlands,1370.3773980632402,,,,
2029,Norway,521.9939206775999,,,,
2029,Poland,1872.18976823736,,,,
2029,Portugal,497.95781708275,,,,
2029,Romania,933.8919343831999,,,,
2029,Slovakia,242.71391585115,,,,
2029,Slovenia,113.68404067590002,,,,
2029,Spain,2643.3424701119798,,,,
2029,Sweden,727.12538589345,,,,
2030,Austria,628.6699289088001,,0.2636,140.85978427130573,
2030,Belgium,818.1751984337601,,0.205,142.56702832708268,
2030,Bulgaria,258.74254630626,,0.2454,53.97110773402277,
2030,Croatia,199.81849617492,,0.232,39.404207445694226,
2030,Czechia,584.5699535900001,,0.3355,166.7047365150283,
2030,Denmark,491.81717722610006,,0.2091,87.4131259942809,
2030,Estonia,67.15053380393,,0.2316,13.21925408464166,
2030,Finland,344.05306852859997,,0.2491,72.8480764649031,
2030,France,4050.6707619456397,,0.1849,636.6236703011865,
2030,Germany,5416.27950080073,,0.2829,1302.4256501600473,
2030,Greece,447.63274285520004,,0.149,56.692686882611085,
2030,Hungary,450.3851703956,,0.2792,106.88540863828379,
2030,Ireland,739.0031929848,,0.323,202.8933266339768,
2030,Italy,3345.12037922055,,0.2187,621.8411528952041,
2030,Latvia,80.98188815680001,,0.1901,13.085458397816529,
2030,Lithuania,161.30326125501,,0.2603,35.689153068977234,
2030,Luxembourg,97.97331494699999,,0.1124,9.360370510036379,
2030,Netherlands,1391.70173491563,,0.185,218.8450978154828,
2030,Norway,526.1812464725899,,0.3288,147.05713476415943,
2030,Poland,1913.31504699192,,0.3035,493.58744924774055,
2030,Portugal,508.18733232316,,0.2043,88.24927119457834,
2030,Romania,950.73601208565,,0.2778,224.49729453378453,
2030,Slovakia,247.61645688245002,,0.308,64.82598841182542,
2030,Slovenia,115.44846562087999,,0.2899,28.44823365596914,
2030,Spain,2697.25496959061,,0.2079,476.64541195120466,
2030,Sweden,740.90440390428,,0.235,147.99565467987992,
2031,Austria,637.18545627352,,,,
2031,Belgium,832.16179690618,,,,
2031,Bulgaria,263.78308187714,,,,
2031,Croatia,204.97654096248,,,,
2031,Czechia,595.0096131842,,,,
2031,Denmark,499.6103689016,,,,
2031,Estonia,68.71596382868998,,,,
2031,Finland,349.41702664498,,,,
2031,France,4116.94753923456,,,,
2031,Germany,5458.55457768712,,,,
2031,Greece,457.23642081951994,,,,
2031,Hungary,459.91459765224,,,,
2031,Ireland,757.2454505456,,,,
2031,Italy,3381.63978929852,,,,
2031,Latvia,82.51900418386,,,,
2031,Lithuania,163.98035883684,,,,
2031,Luxembourg,100.01343001080001,,,,
2031,Netherlands,1412.96602450409,,,,
2031,Norway,530.7204451968,,,,
2031,Poland,1953.8844736290002,,,,
2031,Portugal,517.7962861143,,,,
2031,Romania,964.11977765162,,,,
2031,Slovakia,252.5673380607,,,,
2031,Slovenia,117.13280570936001,,,,
2031,Spain,2750.4624786687996,,,,
2031,Sweden,755.1308599296001,,,,
2032,Austria,645.76990388922,,,,
2032,Belgium,846.4169765040601,,,,
2032,Bulgaria,268.35729142229997,,,,
2032,Croatia,209.91415807812004,,,,
2032,Czechia,605.552389112,,,,
2032,Denmark,507.46869936603997,,,,
2032,Estonia,70.313145672,,,,
2032,Finland,354.77798949828,,,,
2032,France,4185.22406398956,,,,
2032,Germany,5506.54709726052,,,,
2032,Greece,466.4441178423601,,,,
2032,Hungary,469.3116841536,,,,
2032,Ireland,774.4241289524999,,,,
2032,Italy,3417.19656928254,,,,
2032,Latvia,84.0574411335,,,,
2032,Lithuania,166.33989579663998,,,,
2032,Luxembourg,102.12348508649998,,,,
2032,Netherlands,1434.30657883565,,,,
2032,Norway,535.5819282839401,,,,
2032,Poland,1993.2941962149998,,,,
2032,Portugal,526.8334272357001,,,,
2032,Romania,975.1531372198,,,,
2032,Slovakia,257.5510713243,,,,
2032,Slovenia,118.78672952663999,,,,
2032,Spain,2801.7231355675,,,,
2032,Sweden,770.1315027275201,,,,
2033,Austria,654.70700841099,,,,
2033,Belgium,860.8893963215498,,,,
2033,Bulgaria,272.69429005056,,,,
2033,Croatia,214.70307411852002,,,,
2033,Czechia,616.23546122905,,,,
2033,Denmark,515.5832924266499,,,,
2033,Estonia,71.95337698895999,,,,
2033,Finland,360.27540594606,,,,
2033,France,4253.6842407468,,,,
2033,Germany,5559.255929209,,,,
2033,Greece,475.52472698499,,,,
2033,Hungary,478.57806377873,,,,
2033,Ireland,791.1940955903999,,,,
2033,Italy,3452.28101845374,,,,
2033,Latvia,85.58254268293,,,,
2033,Lithuania,168.59681713261,,,,
2033,Luxembourg,104.2214352619,,,,
2033,Netherlands,1456.13839585905,,,,
2033,Norway,540.6686362877199,,,,
2033,Poland,2031.5517409745298,,,,
2033,Portugal,536.02327391652,,,,
2033,Romania,985.7863895153702,,,,
2033,Slovakia,262.4946921871,,,,
2033,Slovenia,120.45635125343998,,,,
2033,Spain,2851.6697309023803,,,,
2033,Sweden,785.43832143753,,,,
2034,Austria,664.0509519260402,,,,
2034,Belgium,875.53931815644,,,,
2034,Bulgaria,276.89318982244,,,,
2034,Croatia,219.26744035212,,,,
2034,Czechia,626.8585258836,,,,
2034,Denmark,523.8690722921599,,,,
2034,Estonia,73.64782836575999,,,,
2034,Finland,365.89327896146,,,,
2034,France,4322.4850915302595,,,,
2034,Germany,5618.9183328499,,,,
2034,Greece,484.18551637956,,,,
2034,Hungary,487.37271189358,,,,
2034,Ireland,807.3640006695001,,,,
2034,Italy,3487.31227161998,,,,
2034,Latvia,87.09204820764,,,,
2034,Lithuania,170.8888800062,,,,
2034,Luxembourg,106.3675768272,,,,
2034,Netherlands,1478.54971960554,,,,
2034,Norway,545.9030063362401,,,,
2034,Poland,2068.42349223675,,,,
2034,Portugal,545.05506133824,,,,
2034,Romania,995.67191199375,,,,
2034,Slovakia,267.29151310365,,,,
2034,Slovenia,122.1582628194,,,,
2034,Spain,2899.9531535455,,,,
2034,Sweden,801.35535174625,,,,
2035,Austria,674.1927248562099,,0.2551,146.18857949419626,
2035,Belgium,890.4959825924699,,0.1966,148.81078365102763,
2035,Bulgaria,280.86449558104,,0.2344,55.95944209956641,
2035,Croatia,223.54026514978003,,0.2264,43.018088625423665,
2035,Czechia,637.0777094847,,0.3188,172.635317716164,
2035,Denmark,532.4062340498,,0.2047,92.63602269349495,
2035,Estonia,75.39559538072,,0.2185,14.002846952084223,
2035,Finland,371.56376830056,,0.2416,76.304335458203,
2035,France,4391.5867404909195,,0.1793,669.2997771845186,
2035,Germany,5684.266593273601,,0.276,1333.5289427819869,
2035,Greece,492.38442567743994,,0.1428,59.76562158872766,
2035,Hungary,495.34486016893004,,0.2707,113.97637560056997,
2035,Ireland,822.6383004531001,,0.3208,224.31701176755132,
2035,Italy,3522.6128923026404,,0.2132,638.3679083430844,
2035,Latvia,88.60568103162,,0.1831,13.79014516735618,
2035,Lithuania,173.39298092317,,0.2525,37.214468530635365,
2035,Luxembourg,108.57516583200001,,0.11,10.151778005292002,
2035,Netherlands,1502.2636793649601,,0.1796,229.3355732918548,
2035,Norway,551.26918134981,,0.3244,152.0069640653966,
2035,Poland,2102.99185545944,,0.2936,524.8226474484579,
2035,Portugal,553.8017420676802,,0.1995,93.91093041112686,
2035,Romania,1004.4849664741499,,0.2694,230.01701247291555,
2035,Slovakia,271.78238186813996,,0.2966,68.51905629277677,
2035,Slovenia,123.8620481878,,0.2813,29.61603503194392,
2035,Spain,2946.80143579589,,0.2041,511.22584708905003,
2035,Sweden,818.0580581516,,0.2277,158.33104686495145,
2036,Austria,684.9025445455701,,,,
2036,Belgium,905.6626314678001,,,,
2036,Bulgaria,284.55824828339996,,,,
2036,Croatia,227.42991201959998,,,,
2036,Czechia,646.36079150808,,,,
2036,Denmark,541.18341110456,,,,
2036,Estonia,77.16120823349999,,,,
2036,Finland,377.3333219656,,,,
2036,France,4461.366812520961,,,,
2036,Germany,5757.17894149426,,,,
2036,Greece,500.2015791014,,,,
2036,Hungary,502.25679436895996,,,,
2036,Ireland,837.1006545408002,,,,
2036,Italy,3558.2078406195196,,,,
2036,Latvia,90.13368279006,,,,
2036,Lithuania,176.08278985399997,,,,
2036,Luxembourg,110.83013457989998,,,,
2036,Netherlands,1527.0846649937603,,,,
2036,Norway,556.7465924024001,,,,
2036,Poland,2134.03671732049,,,,
2036,Portugal,562.0406254491,,,,
2036,Romania,1012.2778686201201,,,,
2036,Slovakia,275.8131103893,,,,
2036,Slovenia,125.57175594926,,,,
2036,Spain,2992.46112415269,,,,
2036,Sweden,835.3858094788999,,,,
2037,Austria,695.9027037683301,,,,
2037,Belgium,920.9496692655999,,,,
2037,Bulgaria,288.12939564195,,,,
2037,Croatia,231.18499938198002,,,,
2037,Czechia,655.6446876584799,,,,
2037,Denmark,550.19057539392,,,,
2037,Estonia,78.97387546350001,,,,
2037,Finland,383.32359519610003,,,,
2037,France,4532.66325730183,,,,
2037,Germany,5837.7411141636,,,,
2037,Greece,507.87300139020005,,,,
2037,Hungary,508.80208416767994,,,,
2037,Ireland,851.2055500473001,,,,
2037,Italy,3593.90303684692,,,,
2037,Latvia,91.67503411948002,,,,
2037,Lithuania,178.85404368887998,,,,
2037,Luxembourg,113.11825356759998,,,,
2037,Netherlands,1553.1885598172796,,,,
2037,Norway,562.6705298436,,,,
2037,Poland,2163.89110995782,,,,
2037,Portugal,570.1642919495999,,,,
2037,Romania,1019.7861891468299,,,,
2037,Slovakia,279.78067078143005,,,,
2037,Slovenia,127.24539882575002,,,,
2037,Spain,3037.0215373536003,,,,
2037,Sweden,853.0217961489001,,,,
2038,Austria,707.0749845568799,,,,
2038,Belgium,935.8803218312901,,,,
2038,Bulgaria,291.61437105491996,,,,
2038,Croatia,234.74450209655998,,,,
2038,Czechia,664.15673083525,,,,
2038,Denmark,559.1975118576,,,,
2038,Estonia,80.77917247497,,,,
2038,Finland,389.32396940423996,,,,
2038,France,4603.67496246486,,,,
2038,Germany,5920.490297356881,,,,
2038,Greece,515.34294859464,,,,
2038,Hungary,515.0885252976,,,,
2038,Ireland,864.3696336904001,,,,
2038,Italy,3629.57384778268,,,,
2038,Latvia,93.18186607773,,,,
2038,Lithuania,181.65922905474002,,,,
2038,Luxembourg,115.41202079960001,,,,
2038,Netherlands,1580.44834357371,,,,
2038,Norway,568.6901654788801,,,,
2038,Poland,2190.9013296544003,,,,
2038,Portugal,578.09400072672,,,,
2038,Romania,1027.0680669099002,,,,
2038,Slovakia,283.46732082256,,,,
2038,Slovenia,128.87676837444,,,,
2038,Spain,3079.7899960279,,,,
2038,Sweden,870.65680775538,,,,
2039,Austria,717.7952939974499,,,,
2039,Belgium,950.2999755016799,,,,
2039,Bulgaria,294.9692034876,,,,
2039,Croatia,238.02610923718,,,,
2039,Czechia,671.8361746799999,,,,
2039,Denmark,568.0205378706399,,,,
2039,Estonia,82.58317640544,,,,
2039,Finland,395.26075850707,,,,
2039,France,4673.6645215906,,,,
2039,Germany,6006.18448819552,,,,
2039,Greece,522.6241135517499,,,,
2039,Hungary,520.9992579132,,,,
2039,Ireland,876.7467617648001,,,,
2039,Italy,3664.514246327,,,,
2039,Latvia,94.6576024992,,,,
2039,Lithuania,184.47393004545003,,,,
2039,Luxembourg,117.6820453408,,,,
2039,Netherlands,1608.45539415426,,,,
2039,Norway,574.76104132557,,,,
2039,Poland,2215.4383176978,,,,
2039,Portugal,585.8991018252,,,,
2039,Romania,1034.6264650569601,,,,
2039,Slovakia,286.85801530936,,,,
2039,Slovenia,130.41602465900002,,,,
2039,Spain,3120.1032722535197,,,,
2039,Sweden,888.0399676699201,,,,
2040,Austria,728.5240597406801,,0.2471,153.0155508876337,
2040,Belgium,964.3921821126601,,0.1892,155.09355072735798,
2040,Bulgaria,298.30407160668,,0.2252,57.10136538695069,
2040,Croatia,241.01566591291999,,0.2225,45.582087815780994,
2040,Czechia,679.16413646361,,0.3044,175.72692866859447,
2040,Denmark,576.94710781428,,0.2008,98.47333236174131,
2040,Estonia,84.4081432395,,0.2083,14.944883801269675,
2040,Finland,401.20448995043995,,0.2344,79.93598257772565,
2040,France,4743.112099170849,,0.1741,701.9094439957981,
2040,Germany,6093.84578864289,,0.2685,1390.7679551130236,
2040,Greece,529.64519478822,,0.1372,61.76722261620221,
2040,Hungary,526.8645837082,,0.2635,118.0044951360441,
2040,Ireland,888.6625618255,,0.3216,242.9247979006187,
2040,Italy,3699.89840277434,,0.2088,656.6579685243898,
2040,Latvia,96.12996909940001,,0.1778,14.528122229992325,
2040,Lithuania,187.35621340173,,0.2459,39.16025894416259,
2040,Luxembourg,119.95859159339999,,0.1094,11.154949432270264,
2040,Netherlands,1637.65198764755,,0.1739,242.0695285541226,
2040,Norway,580.95492226845,,0.3208,158.41478820416094,
2040,Poland,2237.38649272859,,0.2852,542.3872335672647,
2040,Portugal,593.5880744515201,,0.1953,98.5385882993246,
2040,Romania,1042.6137365506202,,0.2641,234.05114464956597,
2040,Slovakia,289.99879778646005,,0.2853,70.3261584572055,
2040,Slovenia,131.9013315228,,0.2733,30.641338819404055,
2040,Spain,3158.29045036596,,0.2013,540.3992875098676,
2040,Sweden,905.3020269497799,,0.2207,169.83013374564396,
2041,Austria,739.0832841827599,,,,
2041,Belgium,978.3673932282002,,,,
2041,Bulgaria,301.57437759071996,,,,
2041,Croatia,243.72429317103,,,,
2041,Czechia,686.5296909786101,,,,
2041,Denmark,585.9134607823501,,,,
2041,Estonia,86.24690971851999,,,,
2041,Finland,407.10138068186995,,,,
2041,France,4812.681774042921,,,,
2041,Germany,6182.83197535151,,,,
2041,Greece,536.38164736476,,,,
2041,Hungary,532.6541702424,,,,
2041,Ireland,899.8759210415999,,,,
2041,Italy,3735.3527699658,,,,
2041,Latvia,97.56712943094,,,,
2041,Lithuania,190.1694542076,,,,
2041,Luxembourg,122.25223762639999,,,,
2041,Netherlands,1668.08563333002,,,,
2041,Norway,587.3399955133201,,,,
2041,Poland,2256.6016369202403,,,,
2041,Portugal,601.2177717928801,,,,
2041,Romania,1050.58369553184,,,,
2041,Slovakia,292.99549899338,,,,
2041,Slovenia,133.30056420855,,,,
2041,Spain,3194.73086695932,,,,
2041,Sweden,922.6211422797599,,,,
2042,Austria,749.3675427603199,,,,
2042,Belgium,992.2251480620699,,,,
2042,Bulgaria,304.81546670456,,,,
2042,Croatia,246.22141275483997,,,,
2042,Czechia,694.26767958453,,,,
2042,Denmark,595.0914620508,,,,
2042,Estonia,88.0931566135,,,,
2042,Finland,412.96041907575,,,,
2042,France,4883.43996282,,,,
2042,Germany,6271.05859899412,,,,
2042,Greece,542.7806310053401,,,,
2042,Hungary,538.41256812468,,,,
2042,Ireland,910.6744946992001,,,,
2042,Italy,3771.5346314602602,,,,
2042,Latvia,98.9766719468,,,,
2042,Lithuania,192.94640959455998,,,,
2042,Luxembourg,124.514785476,,,,
2042,Netherlands,1699.73434474885,,,,
2042,Norway,593.80681278645,,,,
2042,Poland,2273.0245514969197,,,,
2042,Portugal,608.77774638608,,,,
2042,Romania,1057.61398218511,,,,
2042,Slovakia,295.90742992063997,,,,
2042,Slovenia,134.68217217352,,,,
2042,Spain,3229.92278889888,,,,
2042,Sweden,940.243072131,,,,
2043,Austria,759.39544979532,,,,
2043,Belgium,1005.9917786553601,,,,
2043,Bulgaria,307.91882839236996,,,,
2043,Croatia,248.55765698996004,,,,
2043,Czechia,702.256480449,,,,
2043,Denmark,604.67645223878,,,,
2043,Estonia,89.90781418779,,,,
2043,Finland,418.75104778422,,,,
2043,France,4955.55339940906,,,,
2043,Germany,6357.91043133072,,,,
2043,Greece,548.77297050202,,,,
2043,Hungary,544.1753792719501,,,,
2043,Ireland,921.3073041786,,,,
2043,Italy,3809.1519905568,,,,
2043,Latvia,100.29627125436,,,,
2043,Lithuania,195.6302092941,,,,
2043,Luxembourg,126.7406494406,,,,
2043,Netherlands,1732.0545998933999,,,,
2043,Norway,600.3864539518299,,,,
2043,Poland,2286.7031878158004,,,,
2043,Portugal,616.57581675681,,,,
2043,Romania,1062.3844047062198,,,,
2043,Slovakia,298.71031946985,,,,
2043,Slovenia,136.06940190914997,,,,
2043,Spain,3264.82079882596,,,,
2043,Sweden,957.91278357168,,,,
2044,Austria,768.9978432716998,,,,
2044,Belgium,1019.41358816997,,,,
2044,Bulgaria,310.84334122249,,,,
2044,Croatia,250.77717288455997,,,,
2044,Czechia,710.4544978061999,,,,
2044,Denmark,614.70111915192,,,,
2044,Estonia,91.65724974748998,,,,
2044,Finland,424.5632378064,,,,
2044,France,5028.4577801232,,,,
2044,Germany,6443.722762529639,,,,
2044,Greece,554.6256084824699,,,,
2044,Hungary,550.06215350769,,,,
2044,Ireland,931.5948579615999,,,,
2044,Italy,3848.44199058961,,,,
2044,Latvia,101.54643869128002,,,,
2044,Lithuania,198.20772579768,,,,
2044,Luxembourg,128.97288835199998,,,,
2044,Netherlands,1764.4006262487003,,,,
2044,Norway,607.035910531,,,,
2044,Poland,2297.74887080428,,,,
2044,Portugal,624.7051847946,,,,
2044,Romania,1066.1672101104,,,,
2044,Slovakia,301.39712707986,,,,
2044,Slovenia,137.4779093886,,,,
2044,Spain,3299.48031996778,,,,
2044,Sweden,975.79728812036,,,,
2045,Austria,778.43517868724,,0.239,158.1391065503128,
2045,Belgium,1032.33405203838,,0.1822,159.8775746391839,
2045,Bulgaria,313.7178778544,,0.2171,57.8919285898617,
2045,Croatia,252.94784998803001,,0.219,47.086242275271786,
2045,Czechia,718.7830829764199,,0.2925,178.7074440050124,
2045,Denmark,625.06394731024,,0.1958,104.02939275084324,
2045,Estonia,93.33561791806,,0.1993,15.811520353408952,
2045,Finland,430.4371560929999,,0.2275,83.23578505948386,
2045,France,5100.892886303759,,0.1689,732.3096872221992,
2045,Germany,6527.8145849598,,0.2608,1447.0859371938884,
2045,Greece,560.4810335701001,,0.1317,62.74304930300486,
2045,Hungary,556.3257974979,,0.2562,121.15106892111767,
2045,Ireland,941.4670356874999,,0.323,258.4797746480031,
2045,Italy,3887.9507185112,,0.2039,673.8401787787686,
2045,Latvia,102.70076932926,,0.173,15.10214812986768,
2045,Lithuania,200.5826473554,,0.24,40.9188600605016,
2045,Luxembourg,131.17233284040003,,0.1091,12.164266285954497,
2045,Netherlands,1796.5946136679297,,0.1677,256.09557920529505,
2045,Norway,613.6972971182,,0.317,165.360736708499,
2045,Poland,2306.41312592356,,0.2781,545.2014667714408,
2045,Portugal,633.08157713488,,0.1908,102.67317017973484,
2045,Romania,1070.55524521088,,0.2592,235.8647316248611,
2045,Slovakia,303.93739699907997,,0.275,71.04536654853494,
2045,Slovenia,138.92161900242,,0.2656,31.362944705986337,
2045,Spain,3335.1190597499503,,0.1985,562.7179633563104,
2045,Sweden,993.6950718140598,,0.2138,180.58420540076906,
2046,Austria,787.5859212724,,,,
2046,Belgium,1044.86371272502,,,,
2046,Bulgaria,316.66608737025,,,,
2046,Croatia,255.02418473216,,,,
2046,Czechia,727.19668559356,,,,
2046,Denmark,635.4500562,,,,
2046,Estonia,94.93630449281999,,,,
2046,Finland,436.4124674471999,,,,
2046,France,5172.8281875333,,,,
2046,Germany,6610.44831134927,,,,
2046,Greece,566.4156089499601,,,,
2046,Hungary,563.08931993976,,,,
2046,Ireland,951.2546550804001,,,,
2046,Italy,3928.42963689709,,,,
2046,Latvia,103.77281963520998,,,,
2046,Lithuania,202.79105520209998,,,,
2046,Luxembourg,133.3307809236,,,,
2046,Netherlands,1828.64873259744,,,,
2046,Norway,620.3103989076,,,,
2046,Poland,2312.9428905858003,,,,
2046,Portugal,641.74296380716,,,,
2046,Romania,1075.95118908048,,,,
2046,Slovakia,306.3253998444,,,,
2046,Slovenia,140.39013912430002,,,,
2046,Spain,3372.10407793844,,,,
2046,Sweden,1011.3874078704399,,,,
2047,Austria,796.53953268032,,,,
2047,Belgium,1056.9972188778602,,,,
2047,Bulgaria,319.75703500012,,,,
2047,Croatia,256.98049075584004,,,,
2047,Czechia,735.6822048896399,,,,
2047,Denmark,645.8461554978,,,,
2047,Estonia,96.46789688542,,,,
2047,Finland,442.46011753152004,,,,
2047,France,5244.453848706999,,,,
2047,Germany,6691.64081018026,,,,
2047,Greece,572.51176653792,,,,
2047,Hungary,570.33436776582,,,,
2047,Ireland,961.3460634237,,,,
2047,Italy,3968.9498373095403,,,,
2047,Latvia,104.72645381145,,,,
2047,Lithuania,204.8215648401,,,,
2047,Luxembourg,135.47770250829998,,,,
2047,Netherlands,1860.6938209826199,,,,
2047,Norway,626.9630275656,,,,
2047,Poland,2317.5151988645603,,,,
2047,Portugal,650.69174969557,,,,
2047,Romania,1082.065887684,,,,
2047,Slovakia,308.58978211839997,,,,
2047,Slovenia,141.85663840335002,,,,
2047,Spain,3410.4876994937003,,,,
2047,Sweden,1028.70714509758,,,,
2048,Austria,805.2536093343601,,,,
2048,Belgium,1068.8925423033,,,,
2048,Bulgaria,322.91504846272,,,,
2048,Croatia,258.90408939691997,,,,
2048,Czechia,744.01508124828,,,,
2048,Denmark,656.131369095,,,,
2048,Estonia,97.9449523899,,,,
2048,Finland,448.60867008336,,,,
2048,France,5316.223618473659,,,,
2048,Germany,6773.12724126402,,,,
2048,Greece,579.0094060935099,,,,
2048,Hungary,577.8563054503201,,,,
2048,Ireland,971.725235992,,,,
2048,Italy,4010.079827897939,,,,
2048,Latvia,105.60378092544,,,,
2048,Lithuania,206.75663635880002,,,,
2048,Luxembourg,137.603138915,,,,
2048,Netherlands,1893.3910063423202,,,,
2048,Norway,633.594603776,,,,
2048,Poland,2320.84516196634,,,,
2048,Portugal,659.96612972913,,,,
2048,Romania,1088.50745660895,,,,
2048,Slovakia,310.7005844451,,,,
2048,Slovenia,143.34454624811002,,,,
2048,Spain,3450.76105741212,,,,
2048,Sweden,1045.6599187016,,,,
2049,Austria,813.72543663535,,,,
2049,Belgium,1080.652654473,,,,
2049,Bulgaria,325.90237231168,,,,
2049,Croatia,260.80985270079003,,,,
2049,Czechia,751.9920804256001,,,,
2049,Denmark,666.3544319496001,,,,
2049,Estonia,99.37110442108998,,,,
2049,Finland,454.76709537042,,,,
2049,France,5389.404974672821,,,,
2049,Germany,6855.595309805651,,,,
2049,Greece,585.7339150856701,,,,
2049,Hungary,585.3046565220801,,,,
2049,Ireland,982.4419099329,,,,
2049,Italy,4050.44716632975,,,,
2049,Latvia,106.42213796731001,,,,
2049,Lithuania,208.52927565806002,,,,
2049,Luxembourg,139.682757258,,,,
2049,Netherlands,1926.2390665012,,,,
2049,Norway,640.1510306304001,,,,
2049,Poland,2323.3832440352003,,,,
2049,Portugal,669.47970406746,,,,
2049,Romania,1094.7039619673299,,,,
2049,Slovakia,312.64759935834996,,,,
2049,Slovenia,144.85878172259999,,,,
2049,Spain,3492.5988607268405,,,,
2049,Sweden,1062.31167737346,,,,
2050,Austria,822.0314187111,,0.2315,161.75523241687668,
2050,Belgium,1092.3297823668,,0.1757,163.13399134756975,
2050,Bulgaria,328.70867434405,,0.2099,58.646558133093684,
2050,Croatia,262.76667913367,,0.2159,48.22162712121545,
2050,Czechia,759.6408575215701,,0.281,181.44021881902702,
2050,Denmark,676.4805489882,,0.1904,109.48161204825028,
2050,Estonia,100.75941139836,,0.1918,16.426806840274633,
2050,Finland,460.8087064412,,0.2208,86.48457802488441,
2050,France,5465.5993995915,,0.1639,761.4399803540897,
2050,Germany,6936.35600480368,,0.2535,1494.6113101350727,
2050,Greece,592.7793847716,,0.1261,63.53705835674394,
2050,Hungary,592.3541099381999,,0.2487,125.22069707038577,
2050,Ireland,993.88957898,,0.3241,273.80167066530527,
2050,Italy,4090.9338778608,,0.1984,689.8950891624453,
2050,Latvia,107.17383926436,,0.169,15.395522010325314,
2050,Lithuania,210.11319989888,,0.2357,42.09512903374111,
2050,Luxembourg,141.7529103175,,0.1089,13.121358143539387,
2050,Netherlands,1959.101086739,,0.1616,269.102125274469,
2050,Norway,646.7488114725,,0.3117,171.35286385558152,
2050,Poland,2325.5205152407802,,0.2721,537.8580123674639,
2050,Portugal,679.3753451284,,0.1857,107.2360013517923,
2050,Romania,1100.4789419694,,0.2544,237.96756641146305,
2050,Slovakia,314.47267332161005,,0.2655,70.96862055185436,
2050,Slovenia,146.45713104624,,0.2582,32.142946550718285,
2050,Spain,3536.73567639602,,0.195,586.2139383626403,
2050,Sweden,1078.71061860442,,0.2076,190.34927575893596,
2051,Austria,830.14038321841,,,,
2051,Belgium,1103.87260902216,,,,
2051,Bulgaria,331.43632524576003,,,,
2051,Croatia,264.80500993259994,,,,
2051,Czechia,767.31666393084,,,,
